uri,artist,name,popularity,release_date,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:1UjyF6okUHhnVxaLV8ojsA,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),60,2016-01-15,2019-03-25 13:33:03+00:00,0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,4
spotify:track:62GYoGszQfROZswLee6W3O,George Benson,Give Me the Night,62,1981-01-28,2019-03-25 13:22:17+00:00,0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,222627,4
spotify:track:3V35bKSSm4usoSPjdaRGMx,Majid Jordan,Gave Your Love Away,58,2017-10-27,2019-03-25 20:39:04+00:00,0.826,0.47,5,-5.487,0,0.0343,0.025,0.00337,0.1,0.541,100.989,285160,4
spotify:track:2Nh2cMryoXl7BrZoIeN2Pr,Domo Genesis,Dapper (feat. Anderson .Paak),59,2016-03-25,2019-03-27 20:40:14+00:00,0.753,0.594,1,-9.486,0,0.0816,0.0711,0.0,0.391,0.562,112.568,193093,4
spotify:track:5moRFe7Gq3j2DUpajnbhkl,Otc,Stay Woke,51,2018-09-08,2019-04-04 12:17:41+00:00,0.973,0.502,10,-6.133,0,0.282,0.0206,0.000352,0.132,0.606,110.054,192106,4
spotify:track:2wAJTrFhCnQyNSD3oUgTZO,J. Cole,Work Out,78,2011-09-27,2019-04-04 12:40:31+00:00,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4
spotify:track:6Ius4TC0L3cN74HT7ENE6e,J. Cole,Wet Dreamz,78,2014-12-09,2019-04-04 12:45:12+00:00,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4
spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,82,2014-12-09,2019-04-04 12:45:26+00:00,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4
spotify:track:4WofBAFHcHd87y92Azllpm,Michael Brun,Soweto,11,2018-06-22,2019-05-23 14:06:12+00:00,0.711,0.804,9,-7.112,0,0.0356,0.184,0.537,0.0949,0.809,120.01,184626,4
spotify:track:2CrRibWHCCfnJCrv9TwDuP,Northeast Party House,Redbone (triple j Like A Version),43,2017-12-15,2019-06-11 13:03:35+00:00,0.861,0.553,1,-8.975,0,0.0552,0.142,0.00378,0.0526,0.657,99.992,216800,4
spotify:track:2zcPV7NeGyhSZJK0WjETx7,Years & Years,Karma,55,2019-02-14,2019-06-11 20:18:32+00:00,0.79,0.506,7,-7.052,1,0.118,0.146,0.0,0.0876,0.456,105.018,193880,4
spotify:track:05v5mPkLAOoa7M5tnXXOwq,Free Nationals,Time,68,2019-06-12,2019-06-14 14:45:15+00:00,0.46,0.771,9,-7.088,0,0.328,0.518,0.000197,0.0774,0.296,88.83,210280,4
spotify:track:2LvpVkv0z8oFMcc048FfJd,GoldLink,Spectrum,49,2015-11-06,2019-06-21 13:34:55+00:00,0.727,0.616,7,-11.139,0,0.318,0.206,0.0,0.098,0.483,117.54,191093,4
spotify:track:6cbVp9abjjESjHgqjM1bWm,B.o.B,Roll Up (feat. Marko Penn),56,2016-04-29,2019-07-11 19:53:55+00:00,0.825,0.453,10,-8.17,1,0.0451,0.513,0.0,0.102,0.614,108.991,168632,4
spotify:track:6S1IgeHxxOT9qVWnmsdGxe,James Arthur,Treehouse (feat. Shotty Horroh),74,2019-09-06,2019-09-13 13:51:55+00:00,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933,4
spotify:track:1ROBixGgXrYlcCcrBfxAoy,deadmau5,4ware,56,2016-12-02,2018-10-04 15:20:35+00:00,0.738,0.711,8,-9.037,0,0.0442,0.287,0.866,0.11,0.64,127.992,519103,5
spotify:track:3Y5ixjN9T004oqFISs4okQ,deadmau5,Cat Thruster,39,2016-12-02,2018-10-04 17:04:47+00:00,0.928,0.388,6,-8.028,1,0.0645,0.00126,0.822,0.115,0.783,115.012,336118,4
spotify:track:0YchKPFRbVwwO4dH5hKrRi,deadmau5,Strobe,34,2009-01-28,2018-10-04 20:50:28+00:00,0.437,0.343,8,-14.239,0,0.0379,0.011,0.905,0.126,0.0348,128.016,637080,4
spotify:track:1qnJYRDhTV4GGMtbLTWtNR,deadmau5,I Remember - Strobelite Mix,13,2014-07-22,2018-10-04 20:51:08+00:00,0.672,0.57,11,-7.883,0,0.0306,0.0561,0.00153,0.118,0.515,127.97,281461,4
spotify:track:5vUMdmEaauy6qSc1ovtZ30,deadmau5,Saved,40,2016-08-12,2018-10-08 16:03:45+00:00,0.663,0.665,6,-10.737,0,0.0353,0.0804,0.543,0.157,0.0713,128.004,588750,4
spotify:track:6Qng1hawspj0ddyexe0IHV,deadmau5,Polaris,54,2017-03-24,2018-10-24 17:29:36+00:00,0.67,0.792,7,-8.211,1,0.0465,0.0362,0.881,0.101,0.0348,128.018,585000,3
spotify:track:3de3pLWU48fpTNlSuM6tyR,Tchami,Adieu,61,2017-02-03,2018-10-29 17:53:59+00:00,0.718,0.747,11,-4.932,0,0.0409,0.0464,0.641,0.0772,0.325,125.982,413333,4
spotify:track:4vgXDV9qcqnwMQkdyGLSpL,Disclosure,Where Angels Fear To Tread,12,2018-08-21,2018-11-07 14:26:55+00:00,0.679,0.735,2,-6.218,0,0.136,0.23,0.602,0.148,0.603,107.998,225907,4
spotify:track:2NDZ6i6UfOUSKgFiTQKbnv,ZHU,My Life,59,2018-03-05,2018-11-07 14:26:58+00:00,0.744,0.562,0,-7.89,0,0.0378,0.227,0.0898,0.103,0.161,109.981,294351,4
spotify:track:7l5oLpnhAk3CZwYp2nsXLx,deadmau5,GG,0,2018-11-16,2018-11-26 18:29:58+00:00,0.499,0.522,5,-12.656,1,0.057,0.172,0.876,0.0992,0.0366,127.971,510000,3
spotify:track:2R5HnRWS6JYe1gfgzsVyoK,Luciano,Rise of Angel - Original Mix,24,2012-11-19,2018-12-12 16:55:12+00:00,0.698,0.795,0,-12.608,1,0.0405,0.0717,0.886,0.132,0.522,125.027,962164,4
spotify:track:1orqppWOgid8LIp3X2dUIg,deadmau5,Pets,41,2014-06-24,2019-01-08 19:54:39+00:00,0.751,0.854,5,-10.635,0,0.0369,0.349,0.92,0.107,0.0361,128.003,451000,4
spotify:track:1j3vsRJ9BBeUzyE83FfiVb,How To Destroy Angels,Ice Age - deadmau5 Remix,27,2014-01-01,2019-01-16 14:57:16+00:00,0.743,0.562,2,-7.458,1,0.0502,0.588,0.0308,0.0966,0.776,146.061,411512,4
spotify:track:4X8oQZ8LvTRdrjtSs2048s,Amtrac,Never Lost,58,2017-02-24,2019-01-22 18:53:49+00:00,0.671,0.526,1,-8.433,1,0.0374,0.0183,0.84,0.299,0.251,119.991,406027,4
spotify:track:45TgbYLcCPAlq4U190TUq6,deadmau5,Some Chords,48,2014-11-21,2019-02-28 15:04:21+00:00,0.791,0.399,1,-8.3,1,0.0666,5.76e-05,0.76,0.075,0.282,128.019,447250,4
spotify:track:21cekhYtpetEdlIeUXYSAQ,Kölsch,Der Alte,44,2013-06-24,2019-03-01 18:07:15+00:00,0.776,0.645,0,-11.09,1,0.0521,0.00161,0.925,0.171,0.328,124.027,344516,4
spotify:track:60Tetseso28McWDU2XInob,Kölsch,Zig,29,2013-06-24,2019-03-01 18:07:18+00:00,0.874,0.66,0,-7.961,1,0.0352,0.0211,0.61,0.0645,0.322,124.02,356129,4
spotify:track:65HKQWBLcZXibPENZvlQLv,Kölsch,Oma,31,2013-06-24,2019-03-01 18:07:25+00:00,0.757,0.698,0,-10.244,1,0.0465,0.000321,0.516,0.225,0.499,125.015,330240,4
spotify:track:7zyo93bLysAjU08Enina9r,Amtrac,Piano Boy,52,2017-02-24,2019-03-04 15:13:36+00:00,0.684,0.608,5,-11.937,0,0.0419,0.0333,0.884,0.0667,0.0805,121.974,368554,4
spotify:track:2Hu2KJQAnwzAzGOoZ0Sm9R,Luces,Habitual Ritual - Original Mix,23,2017-05-19,2019-03-10 19:58:38+00:00,0.728,0.633,1,-10.365,1,0.0427,0.0422,0.741,0.307,0.178,114.014,328559,4
spotify:track:05GvwwTLLID738BbKN1ze0,Tinlicker,Because You Move Me,61,2017-07-31,2019-03-11 14:58:50+00:00,0.789,0.435,2,-9.506,0,0.149,0.691,0.0418,0.107,0.166,122.995,196375,4
spotify:track:2iBK6W5MLNI2MhHYfZqNYS,Satin Jackets,Got To Be Love,40,2018-04-27,2019-03-20 19:10:13+00:00,0.799,0.564,0,-8.496,1,0.0444,0.000971,0.886,0.0654,0.103,112.988,281685,4
spotify:track:1wW0yMVo6dVxWZkmduKEWC,Satin Jackets,You Make Me Feel Good - Original Mix,54,2016-04-08,2019-03-20 23:46:49+00:00,0.794,0.595,11,-6.035,0,0.0525,0.0915,0.406,0.0586,0.624,114.011,427820,4
spotify:track:3VT2WolplCglmbxCdiFy5A,Satin Jackets,Northern Lights,55,2017-07-28,2019-03-26 17:28:06+00:00,0.685,0.744,5,-7.5,1,0.0432,0.171,0.166,0.0936,0.601,111.017,255792,4
spotify:track:5gCGQlfEofp2Zxz5ZjJAa9,deadmau5,Let Go,49,2016-12-02,2019-04-02 13:01:34+00:00,0.644,0.555,0,-10.981,0,0.0429,0.205,0.309,0.12,0.0345,128.026,378450,3
spotify:track:3v2oAQomhOcYCPPHafS3KV,Eric Prydz,Opus,64,2016-02-05,2019-04-02 13:02:58+00:00,0.275,0.721,6,-6.222,0,0.0359,0.000702,0.821,0.0792,0.184,125.045,543453,4
spotify:track:0wIblt271U2oH60h7w8ECA,Pryda,Lillo,38,2017-01-06,2019-07-10 19:04:12+00:00,0.589,0.636,3,-7.888,1,0.0361,0.00111,0.924,0.148,0.0361,125.998,518294,4
spotify:track:0WzpqM6GqbVm6zQ2qeqDEW,deadmau5,Imaginary Friends,48,2016-12-02,2019-07-10 19:04:13+00:00,0.643,0.419,2,-9.054,1,0.116,0.0735,0.513,0.0496,0.0339,128.002,466831,4
spotify:track:6mzUJdzQq1U9ZheDMWNi6g,Satin Jackets,Latin Jackets,38,2018-04-27,2019-07-10 20:32:33+00:00,0.731,0.611,4,-8.132,0,0.04,0.444,0.955,0.105,0.144,111.006,386687,4
spotify:track:2CylUcZGI81nhek3kJQkJ3,KAASI,Those Days,47,2015-06-02,2019-07-16 19:28:18+00:00,0.905,0.407,4,-14.233,0,0.182,0.655,0.881,0.0939,0.242,119.985,320000,4
spotify:track:0slkzFvyBWcwnjEEDtYE5E,Disclosure,Ultimatum - Edit,56,2018-05-17,2019-07-23 19:23:20+00:00,0.838,0.706,7,-7.626,0,0.067,0.303,0.863,0.0712,0.776,118.017,213382,4
spotify:track:6x7mVKAtzaJYDupJ6KbxaV,Joris Voorn,District Seven,31,2019-02-15,2019-07-24 19:54:19+00:00,0.789,0.627,1,-8.734,1,0.0561,0.0011,0.907,0.0853,0.299,126.022,395702,4
spotify:track:3KUzQlbRNciimZlx7FzdR0,Medasin,Ramen,45,2018-08-10,2019-08-27 18:01:06+00:00,0.762,0.535,4,-12.494,1,0.253,0.803,0.92,0.0973,0.85,74.979,144027,4
spotify:track:7ixuc4KOSHm0BsrwsRLM3i,Lane 8,Fingerprint,57,2016-07-11,2019-10-08 19:24:26+00:00,0.637,0.821,5,-8.781,0,0.0345,0.00857,0.866,0.154,0.303,123.988,404392,4
spotify:track:19YKaevk2bce4odJkP5L22,Frank Ocean,Nikes,72,2016-08-20,2018-04-13 04:34:40+00:00,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,4
spotify:track:2ZWlPOoWh0626oTaHrnl2a,Frank Ocean,Ivy,77,2016-08-20,2018-04-13 04:34:45+00:00,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4
spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,77,2016-08-20,2018-04-13 04:34:51+00:00,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3
spotify:track:35xSkNIXi504fcEwz9USRB,Frank Ocean,Solo,69,2016-08-20,2018-04-13 04:34:59+00:00,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82e-06,0.161,0.246,124.027,257380,4
spotify:track:7eqoqGkKwgOaWNNHx90uEZ,Frank Ocean,Nights,78,2016-08-20,2018-04-13 04:35:06+00:00,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151,4
spotify:track:6R6ihJhRbgu7JxJKIbW57w,Frank Ocean,Provider,67,2017-08-27,2019-04-18 15:42:53+00:00,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238,4
spotify:track:2oehKmL80oyarh1ZutMESN,Phil Collins,You'll Be In My Heart,1,1999-01-28,2018-03-09 11:51:16+00:00,0.569,0.744,8,-6.48,1,0.0298,0.0559,3.19e-06,0.0915,0.655,96.596,258400,4
spotify:track:66u3xomIgltlxUtqUdNYdZ,*NSYNC,Trashin' The Camp - Phil And 'N Sync Version,0,1999-01-28,2018-03-09 11:51:21+00:00,0.74,0.557,4,-10.509,1,0.408,0.34,0.0,0.315,0.798,99.239,144760,4
spotify:track:4iFaSTGYq5S7uhPBhYPneG,Phil Collins,Strangers Like Me,0,1999-01-28,2018-03-09 11:51:32+00:00,0.589,0.805,8,-6.124,1,0.0395,0.167,0.00109,0.268,0.569,120.928,180587,4
spotify:track:5rLsYHAgCqKNeaj1miXVnd,Carmen Twillie,"Circle Of Life - From ""The Lion King""/Soundtrack",1,1994-01-01,2018-03-09 11:51:49+00:00,0.414,0.397,10,-15.95,1,0.047,0.0876,0.0,0.234,0.532,83.81,239147,4
spotify:track:4XslW1jnOkgtKa4rs4KZSW,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",1,1994-01-01,2018-03-09 11:52:04+00:00,0.706,0.523,6,-14.152,1,0.0537,0.299,8e-05,0.0974,0.87,98.842,170880,4
spotify:track:1zEtUGZZ1rDsBtUfc97Hml,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",0,1994-01-01,2018-03-09 11:52:11+00:00,0.691,0.397,9,-15.556,0,0.117,0.282,0.0,0.0992,0.427,121.883,220213,4
spotify:track:6J5tRmK1Z3zQD1G85IwvAZ,Nathan Lane,Hakuna Matata,3,1994-01-01,2018-03-09 11:52:20+00:00,0.402,0.329,0,-17.918,1,0.137,0.635,6.85e-05,0.12,0.676,170.17,213600,4
spotify:track:70b5Sq3ePOu3Gqg0hjlOtR,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",68,2013-01-01,2018-03-09 11:54:43+00:00,0.354,0.411,0,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,225080,4
spotify:track:0qcr5FMsEO85NAQjrlDRKo,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",75,2013-01-01,2018-03-09 11:54:59+00:00,0.541,0.485,8,-6.85,1,0.031,0.558,0.0,0.12,0.369,136.956,223840,4
spotify:track:2bwSCIuNtVrQPVddCi8sOW,Christopher Jackson,Where You Are,67,2016-11-18,2018-03-09 11:56:04+00:00,0.707,0.656,4,-9.279,1,0.173,0.743,0.0,0.172,0.748,118.037,210320,4
spotify:track:6mb6lVLNrcUgLnEN8QnDJd,Auli'i Cravalho,How Far I'll Go,74,2016-11-18,2018-03-09 11:56:11+00:00,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4
spotify:track:6U4VqEHy4n5VeiH4pQPL24,Dwayne Johnson,You're Welcome,73,2016-11-18,2018-03-09 11:56:16+00:00,0.788,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,163893,4
spotify:track:6YH2r9NyEJTjlRmKOCvxgJ,Opetaia Foa'i,We Know The Way,66,2016-11-18,2018-03-09 11:56:34+00:00,0.689,0.578,9,-8.737,1,0.0368,0.36,0.0,0.11,0.391,98.043,141413,4
spotify:track:1IZwCzAmaFmmdJj0cmhaax,Jemaine Clement,Shiny,65,2016-11-18,2018-03-09 11:56:40+00:00,0.641,0.68,0,-7.64,1,0.23,0.482,0.0,0.101,0.574,146.116,185467,4
spotify:track:1ehPJRt49h6N0LoryqKZXq,Alessia Cara,How Far I'll Go - Alessia Cara Version,69,2016-11-18,2018-03-09 11:56:49+00:00,0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994,175507,4
spotify:track:184HGdGIscUiPbDuqbvHuN,Kristin Chenoweth,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",57,2013-01-01,2019-03-21 14:08:29+00:00,0.333,0.377,6,-8.282,1,0.0343,0.722,0.0,0.0333,0.245,87.613,353920,4
spotify:track:6oYkwjI1TKP9D0Y9II1GT7,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",64,2006-01-01,2019-03-21 14:15:24+00:00,0.511,0.475,10,-14.667,1,0.161,0.708,0.0,0.105,0.819,98.957,195147,4
spotify:track:5VqXwCYPMCMa0s4ZmpfJ6r,Phil Harris,The Bare Necessities,49,2014-01-01,2019-03-21 14:15:29+00:00,0.792,0.297,0,-16.129,1,0.0635,0.764,1.12e-06,0.173,0.583,103.066,289667,4
spotify:track:5E8yddtSG3sH4hw2SfwcgW,Joseph Williams,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",67,1994-01-01,2019-03-21 14:44:39+00:00,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,177787,4
spotify:track:4HGIPyqDxSf863tPOwXiLJ,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",56,2006-01-01,2019-03-21 14:44:48+00:00,0.667,0.239,0,-15.923,1,0.0481,0.686,0.0,0.104,0.721,134.857,163400,4
spotify:track:3G9ZnSjGYyHx7e221v0qse,Mark Keali'i Ho'omalu,"He Mele No Lilo - From ""Lilo & Stitch""/Soundtrack Version",60,2002-01-01,2019-03-21 14:44:57+00:00,0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,148133,4
spotify:track:0zFkfMlTT13NMtK9FAscYp,Lea Salonga,"Honor To Us All - From ""Mulan""/Soundtrack",57,2013-01-01,2019-03-21 14:45:04+00:00,0.462,0.399,7,-12.374,1,0.0635,0.451,0.0,0.389,0.73,167.961,181160,4
spotify:track:7tUSJY4nsDBJTjd1UXKRsT,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",64,2006-01-01,2019-03-21 14:45:09+00:00,0.274,0.144,5,-14.516,1,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,5
spotify:track:7GmiJVBAzWNikX5VkNQg85,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",62,2002-01-01,2019-03-21 14:52:46+00:00,0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542,208227,4
spotify:track:1hwdPQtFHISvZ9SXMkNrIK,Lea Salonga,"A Whole New World - From ""Aladdin"" / Soundtrack Version",67,2004-01-01,2019-03-21 15:01:13+00:00,0.283,0.227,0,-15.793,1,0.0366,0.846,2.08e-06,0.1,0.128,121.409,160800,4
spotify:track:66e2KstOkIo6V9PyDXWo3w,Steely Dan,Black Cow,51,1977-01-01,2017-11-28 21:49:56+00:00,0.475,0.326,2,-15.201,1,0.0548,0.183,0.00761,0.0492,0.563,188.669,310227,4
spotify:track:51AIqs0TqA4TI552nerCqa,Steely Dan,Aja,49,1977-01-01,2017-11-28 21:49:56+00:00,0.52,0.506,7,-13.308,1,0.0321,0.0309,0.0202,0.0529,0.307,117.037,480467,4
spotify:track:7Hx2EA4wGaxtsiZCVVLV1i,Steely Dan,Deacon Blues,56,1977-01-01,2017-11-28 21:49:56+00:00,0.75,0.58,0,-12.475,1,0.0355,0.437,0.000472,0.105,0.614,115.871,456640,4
spotify:track:5DQAHkO9U4IZIombHefcqK,Steely Dan,Peg,58,1977-01-01,2017-11-28 21:49:56+00:00,0.797,0.566,7,-11.132,1,0.0321,0.0608,0.000362,0.14,0.939,116.976,240293,4
spotify:track:2beIrUqv4VIyqqYhnajOyT,Steely Dan,Home At Last,45,1977-01-01,2017-11-28 21:49:56+00:00,0.597,0.579,7,-10.127,0,0.0397,0.0604,0.000848,0.0345,0.581,63.452,335667,4
spotify:track:0gLMti4dRYx9McEatLlwBJ,Steely Dan,I Got The News,41,1977-01-01,2017-11-28 21:49:56+00:00,0.602,0.461,7,-14.361,1,0.055,0.00389,0.0236,0.0323,0.845,121.484,307107,4
spotify:track:2P6eZ3eCyWVhEhGNqMFBLv,Steely Dan,Josie,49,1977-01-01,2017-11-28 21:49:56+00:00,0.744,0.399,2,-11.141,1,0.0406,0.257,0.000251,0.057,0.597,121.826,270800,4
spotify:track:1tjK9HhmpEfk0ijyIKsoUk,Steely Dan,Hey Nineteen,60,1980-01-28,2019-02-28 15:01:52+00:00,0.952,0.301,2,-13.936,1,0.0612,0.0126,0.000922,0.0387,0.728,119.629,307400,4
spotify:track:2BstRQGodshjGpeDGQiNgo,Steely Dan,Do It Again,69,1972-01-01,2019-02-28 15:01:53+00:00,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,4
spotify:track:18a9EGG4xhRELv7bgAw5hb,Steely Dan,Rikki Don't Lose That Number,61,1974-01-01,2019-02-28 15:01:54+00:00,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,271093,4
spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,Steely Dan,Reelin' In The Years,70,1972-01-01,2019-02-28 15:01:55+00:00,0.52,0.759,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.347,275467,4
spotify:track:3sqNXrDvCy4nid6XbaA2Cg,Steely Dan,Kid Charlemagne,48,1976-01-01,2019-02-28 15:01:57+00:00,0.546,0.697,0,-9.667,1,0.0631,0.272,0.00558,0.649,0.755,96.752,278800,4
spotify:track:0s1aSsYlLIEiy16LjFWbdp,Steely Dan,Dirty Work,66,1972-01-01,2019-02-28 15:02:00+00:00,0.626,0.349,1,-11.239,1,0.0323,0.791,0.000206,0.119,0.501,73.068,187400,4
spotify:track:2TNJMzB30nuEpww7EOx75L,Steely Dan,My Old School,55,1973-01-01,2019-02-28 15:02:02+00:00,0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907,4
spotify:track:1YNhmLrfv9fOyv7ClZ0Gre,Steely Dan,Babylon Sisters,49,1980-01-28,2019-02-28 15:02:07+00:00,0.665,0.423,10,-10.367,1,0.0591,0.302,0.003,0.0731,0.533,61.064,348333,4
spotify:track:4usVYcPlxRgRet6YashdCJ,Steely Dan,Fire In The Hole,51,1972-01-01,2019-03-01 14:15:17+00:00,0.6,0.446,3,-13.104,1,0.0358,0.562,0.000808,0.0609,0.466,72.984,206227,4
spotify:track:2SkcfuzAoyrBWkdbxn7Lu1,Steely Dan,Time Out Of Mind,44,1980-01-28,2019-03-01 14:15:22+00:00,0.898,0.463,2,-10.777,1,0.0588,0.148,0.0166,0.0383,0.952,124.396,252413,4
spotify:track:5aRj6TIRELABhgVasaff5g,Steely Dan,Doctor Wu,46,1975-01-01,2019-03-01 14:15:25+00:00,0.68,0.556,9,-10.619,0,0.039,0.295,1.79e-06,0.0855,0.715,121.171,234640,4
spotify:track:1GJgoTGiGtQ06yYFHskUh6,Steely Dan,Your Gold Teeth II,35,1975-01-01,2019-03-12 20:03:57+00:00,0.391,0.405,2,-13.261,1,0.0348,0.325,0.00148,0.0822,0.333,190.945,251560,3
spotify:track:4r4VpAcwrKtvX4klQ9EHUs,Steely Dan,Haitian Divorce,43,1976-01-01,2019-06-17 17:21:47+00:00,0.722,0.561,4,-9.97,0,0.0614,0.282,2.75e-06,0.0412,0.882,148.323,351173,4
spotify:track:34C3UVHdq8Uay5EzUHvJqH,Steely Dan,Green Earrings,35,1976-01-01,2019-06-17 17:22:01+00:00,0.588,0.881,7,-9.406,1,0.0459,0.0567,0.076,0.273,0.816,112.176,245333,4
spotify:track:2JBJMmARlKJFcmdKzOguJf,San Fermin,Open,25,2017-04-07,2017-10-09 07:29:01+00:00,0.484,0.724,1,-6.295,0,0.0421,0.139,0.465,0.0717,0.255,113.938,261453,3
spotify:track:258ONJcunOE7KA225pLP2x,San Fermin,Bride,49,2017-04-07,2017-10-09 07:29:01+00:00,0.688,0.835,7,-5.55,1,0.0483,0.264,0.255,0.0927,0.515,103.986,229080,4
spotify:track:6kTGfkJRuLAHCg9IyoFT6B,San Fermin,Oceanica,28,2017-04-07,2017-10-09 07:29:01+00:00,0.648,0.659,7,-7.414,1,0.0547,0.0016,0.565,0.112,0.443,97.94,215907,4
spotify:track:2TOZZWw9dryQvugQeSQo5Q,San Fermin,August,24,2017-04-07,2017-10-09 07:29:01+00:00,0.724,0.529,2,-7.436,1,0.136,0.127,0.00504,0.0526,0.515,91.888,209907,4
spotify:track:6ZB3wHkhztpdxzi9jx4Xte,San Fermin,Better Company,22,2017-04-07,2017-10-09 07:29:01+00:00,0.692,0.843,0,-6.14,1,0.038,0.0149,0.397,0.141,0.627,127.97,216560,4
spotify:track:4UMGt8W9Y8um8C8rk0BUXJ,San Fermin,No Promises,27,2017-04-07,2017-10-09 07:29:01+00:00,0.679,0.702,1,-6.105,0,0.0322,0.171,0.128,0.0978,0.294,121.998,224333,4
spotify:track:65MVzDtRJoyjbm8NIW38cy,San Fermin,Belong,32,2017-04-07,2017-10-09 07:29:01+00:00,0.604,0.478,0,-9.14,1,0.0358,0.435,0.485,0.109,0.554,163.97,273533,4
spotify:track:5qYypKiRZvBa5dqM7iPoKQ,San Fermin,Bones,19,2017-04-07,2017-10-09 07:29:01+00:00,0.515,0.289,6,-12.339,0,0.0618,0.783,7.64e-05,0.104,0.31,119.417,160373,3
spotify:track:3wxlKrOPwHlXGiSyrhNCbG,San Fermin,Dead,19,2017-04-07,2017-10-09 07:29:01+00:00,0.313,0.63,2,-6.116,1,0.0538,0.00138,0.0244,0.227,0.535,197.76,230840,4
spotify:track:0ezeVyqj6asCUZpZ8r9Ee2,San Fermin,Perfume,20,2017-04-07,2017-10-09 07:29:01+00:00,0.733,0.728,0,-7.162,1,0.043,0.174,0.412,0.131,0.482,113.985,204440,4
spotify:track:3MoMmAvQfrYVqUoJN8JPEk,San Fermin,Cairo,34,2017-04-07,2017-10-09 07:29:01+00:00,0.704,0.611,2,-7.648,1,0.0418,0.297,0.114,0.108,0.663,100.024,220333,4
spotify:track:6uzKsVHtnT8RORyFnPmqA9,San Fermin,Palisades/Storm,20,2017-04-07,2017-10-09 07:29:01+00:00,0.219,0.61,11,-6.178,0,0.0388,0.172,0.652,0.134,0.2,97.882,303320,4
spotify:track:4mW9mKZs1auddQes3Xx7hP,San Fermin,Happiness Will Ruin This Place,23,2017-04-07,2017-10-09 07:29:01+00:00,0.608,0.403,0,-12.626,1,0.0484,0.705,0.0349,0.115,0.359,115.979,243400,4
spotify:track:4suqsG1I4O2oaRuXTg8jh4,San Fermin,Crueler Kind,19,2013-09-17,2019-02-28 15:00:42+00:00,0.435,0.493,7,-8.828,1,0.0324,0.042,0.00683,0.0871,0.405,159.955,240027,4
spotify:track:5Y8NV8AiYPodmq6uOYflq6,San Fermin,Sonsick,38,2013-09-17,2019-02-28 15:00:53+00:00,0.46,0.612,0,-5.856,1,0.0393,0.0209,0.00032,0.341,0.528,147.751,253427,4
